"Participant","switchCost","mean_latency_switch","mean_latency_noswitch","percentage_resp_correct","percentage_excluded_data"
"145",205.001214329083,1000.2962962963,795.295081967213,0.9140625,1.70940170940171
"146",253.277597402597,1044.79545454545,791.517857142857,0.90625,13.7931034482759
"147",553.9708994709,1586.61904761905,1032.64814814815,0.859375,12.7272727272727
"148",381.117741935484,1074.65,693.532258064516,0.96875,1.61290322580645
"149",484.974528301887,1315.05,830.075471698113,0.8359375,13.0841121495327
"150",180.122205663189,942.909090909091,762.786885245902,0.9609375,5.6910569105691
"151",334.568926974665,1133.15909090909,798.590163934426,0.984375,16.6666666666667
"152",333.087878787879,1255.45454545455,922.366666666667,0.9296875,3.36134453781513
"153",240.072281167109,971.865384615385,731.793103448276,0.984375,12.6984126984127
"154",410.061764705882,1122.07843137255,712.016666666667,0.9375,7.5
"155",199.747767857143,1105.60714285714,905.859375,0.984375,4.76190476190477
"156",366.285359801489,1123.26923076923,756.983870967742,0.984375,9.52380952380952
"157",104.847936687394,690.241379310345,585.393442622951,0.9765625,4.8
"158",310.509533898305,926.1875,615.677966101695,0.984375,15.0793650793651
"159",324.463481436397,1001.41509433962,676.951612903226,0.9296875,3.36134453781513
"160",183.626984126984,894.388888888889,710.761904761905,0.96875,5.64516129032258
"161",606.548269581057,1313.77049180328,707.222222222222,0.9921875,2.36220472440944
"162",315.968867924528,1099.01886792453,783.05,0.984375,10.3174603174603
"164",409.5,1156.66666666667,747.166666666667,0.9609375,9.75609756097561
"165",1195.19355766465,2085.70175438596,890.508196721311,0.96875,4.83870967741935
"166",555.424046920821,1175.32727272727,619.903225806452,0.96875,5.64516129032258
"167",375.944578961528,1151.62711864407,775.68253968254,0.9921875,3.93700787401575
"168",669.854206198608,1552.45098039216,882.596774193548,0.9375,5.83333333333333
"169",179.413725490196,847.313725490196,667.9,0.9453125,8.26446280991735
"170",316.228389154705,1077.50909090909,761.280701754386,0.921875,5.08474576271186
"171",270.46131147541,1121.74,851.27868852459,0.96875,10.4838709677419
"172",286.480780101752,988.775862068965,702.295081967213,0.984375,5.55555555555556
"173",777.494587070832,1909.39622641509,1131.90163934426,0.9296875,4.2016806722689
"174",698.784457478006,1470.59090909091,771.806451612903,0.8828125,6.19469026548672
"175",247.637627118644,959.18,711.542372881356,0.9453125,9.91735537190083
"176",779.361293859649,1626.01754385965,846.65625,0.984375,3.96825396825397
"177",399.758562367865,1088.97674418605,689.218181818182,0.875,12.5
"178",549.557142857143,1282.7,733.142857142857,0.9609375,0
"179",293.054402515723,1239.03773584906,945.983333333333,0.96875,8.87096774193549
"180",290.211147540984,1000.08,709.868852459016,0.9609375,9.75609756097561
