"Participant","switchCost","mean_latency_switch","mean_latency_noswitch","percentage_resp_correct","percentage_excluded_data"
"086",432.060740740741,1221.32,789.259259259259,0.9,3.70370370370371
"087",939.477513227513,4017.37037037037,3077.89285714286,0.95,3.50877192982456
"088",213.685185185185,1485.83333333333,1272.14814814815,0.95,10.5263157894737
"089",190.285714285714,1561.82142857143,1371.53571428571,0.983333333333333,5.08474576271186
"090",224.766666666667,1126.46666666667,901.7,1,0
"091",222.557471264368,1150.72413793103,928.166666666667,1,1.66666666666667
"092",262.783068783069,1425.85714285714,1163.07407407407,0.966666666666667,5.17241379310345
"093",382.586206896552,1360.27586206897,977.689655172414,0.983333333333333,1.69491525423728
"094",197.527692307692,1136.80769230769,939.28,0.883333333333333,3.77358490566038
"095",12.4137931034483,935.379310344828,922.965517241379,0.966666666666667,0
"096",253.666666666667,1049.66666666667,796,0.95,1.75438596491229
"097",215.17032967033,1298.28571428571,1083.11538461538,0.933333333333333,3.57142857142857
"098",231.13141025641,1116.70833333333,885.576923076923,0.883333333333333,5.66037735849056
"099",199.642857142857,1000.64285714286,801,0.966666666666667,1.72413793103449
"100",115.026666666667,932.36,817.333333333333,0.966666666666667,5.17241379310345
"101",191.422068965517,1187.56,996.137931034483,0.933333333333333,3.57142857142857
"102",144.604895104895,862.181818181818,717.576923076923,0.883333333333333,9.43396226415094
"103",263.33023872679,1069.19230769231,805.862068965517,1,8.33333333333334
"104",210.294540229885,1297.70833333333,1087.41379310345,1,11.6666666666667
"105",184.673846153846,1739.52,1554.84615384615,0.95,10.5263157894737
"107",-74.3227513227514,923.962962962963,998.285714285714,0.933333333333333,1.78571428571429
"108",94.8082010582011,948.62962962963,853.821428571429,0.95,3.50877192982456
"109",333.51724137931,1157,823.48275862069,0.916666666666667,0
"110",267.231034482759,1255.3,988.068965517241,0.983333333333333,0
"111",149.724285714286,994.964285714286,845.24,0.916666666666667,3.63636363636364
"112",137.583333333333,820.25,682.666666666667,0.966666666666667,5.17241379310345
"113",343.562857142857,1324.92,981.357142857143,0.9,1.85185185185185
"114",132.35,1008.35,876,0.883333333333333,7.54716981132075
"115",205.315934065934,1062.92307692308,857.607142857143,0.983333333333333,8.47457627118644
"116",174.252307692308,1036.56,862.307692307692,0.95,10.5263157894737
"117",269.888888888889,946.888888888889,677,0.933333333333333,5.35714285714286
"118",315.938808373591,1220.08695652174,904.148148148148,0.933333333333333,10.7142857142857
"119",285.767816091954,1240.73333333333,954.965517241379,0.983333333333333,0
"120",178.866459627329,960.652173913043,781.785714285714,0.933333333333333,8.92857142857143
"121",189.269476372925,1179.40740740741,990.137931034483,0.95,1.75438596491229
"122",35.4444444444445,938.148148148148,902.703703703704,0.966666666666667,6.89655172413793
"123",36.506734006734,985.136363636364,948.62962962963,0.85,3.92156862745098
"124",117.846666666667,823.166666666667,705.32,0.9,20.3703703703704
"125",191.533333333333,966.5,774.966666666667,0.966666666666667,3.44827586206896
"126",180.558518518518,1048.51851851852,867.96,0.95,8.77192982456141
"127",66.7289562289562,863.136363636364,796.407407407407,0.916666666666667,10.9090909090909
"128",158.107142857143,891.214285714286,733.107142857143,0.95,1.75438596491229
"129",94.2273307790549,914.296296296296,820.068965517241,0.966666666666667,3.44827586206896
"130",153.840659340659,955.269230769231,801.428571428571,0.95,5.26315789473685
"131",159.981481481481,1027.83333333333,867.851851851852,0.916666666666667,7.27272727272728
"132",269.42619047619,1167.39285714286,897.966666666667,0.966666666666667,0
"133",134.552727272727,821.272727272727,686.72,0.9,12.962962962963
"134",117.448148148148,1127.81481481481,1010.36666666667,0.983333333333333,3.38983050847458
"135",465.332307692308,1412.64,947.307692307692,0.9,5.55555555555556
"136",102.961904761905,806.033333333333,703.071428571429,0.983333333333333,1.69491525423728
"137",180.441025641026,1492.80769230769,1312.36666666667,0.933333333333333,0
"138",136.330769230769,1020.6,884.269230769231,0.866666666666667,1.92307692307693
"139",84.4655172413793,937.965517241379,853.5,0.983333333333333,0
"140",361.115384615385,1226.30769230769,865.192307692308,0.916666666666667,5.45454545454546
"141",392.057142857143,1504.85714285714,1112.8,0.783333333333333,2.12765957446809
"142",152.080901856764,1096.11538461538,944.034482758621,0.966666666666667,5.17241379310345
"143",269.790450928382,1349.48275862069,1079.69230769231,0.966666666666667,5.17241379310345
"144",11.2002652519893,878.269230769231,867.068965517241,0.916666666666667,0
"145",153.829230769231,983.269230769231,829.44,0.95,10.5263157894737
"146",43.5866666666666,829.666666666667,786.08,0.9,9.25925925925926
"147",110.962962962963,1085.96296296296,975,0.85,0
"148",329.972148541114,1494.24137931034,1164.26923076923,0.916666666666667,0
"149",492.610248447205,1484.21739130435,991.607142857143,0.883333333333333,3.77358490566038
"150",139.244708994709,952.851851851852,813.607142857143,0.95,3.50877192982456
"151",79.6428571428571,1145.46428571429,1065.82142857143,0.95,1.75438596491229
"152",103.333333333333,1086.96296296296,983.62962962963,0.933333333333333,3.57142857142857
"153",-50.8311111111111,840.888888888889,891.72,0.95,8.77192982456141
"154",91.4285714285714,875,783.571428571429,0.966666666666667,3.44827586206896
"155",181.34962962963,1028.62962962963,847.28,0.916666666666667,5.45454545454546
"156",137.216363636364,1080.13636363636,942.92,0.85,7.84313725490197
"157",228.476923076923,1056.4,827.923076923077,0.9,14.8148148148148
"158",232.269230769231,947.5,715.230769230769,0.883333333333333,5.66037735849056
"159",283.409961685824,1082.44444444444,799.034482758621,0.966666666666667,3.44827586206896
"160",167.302564102564,983.769230769231,816.466666666667,0.95,1.75438596491229
"161",165.89010989011,978.961538461538,813.071428571429,0.966666666666667,6.89655172413793
"162",122.986206896552,1131.58620689655,1008.6,0.983333333333333,0
"164",117.793103448276,919.689655172414,801.896551724138,1,3.33333333333333
"165",325.594202898551,1128.26086956522,802.666666666667,0.983333333333333,10.1694915254237
"166",270.166666666667,1033.66666666667,763.5,0.95,7.01754385964912
"167",32.2685185185185,915.518518518518,883.25,0.9,5.55555555555556
"168",272.286206896552,1192.58620689655,920.3,0.983333333333333,0
"169",153.580049261084,903.821428571429,750.241379310345,0.983333333333333,3.38983050847458
"170",330.443167305236,1237.51724137931,907.074074074074,0.95,1.75438596491229
"171",38.5222222222222,879.555555555556,841.033333333333,0.966666666666667,1.72413793103449
"172",250.266666666667,993.433333333333,743.166666666667,1,0
"173",-99.2738095238096,1508.39285714286,1607.66666666667,0.95,3.50877192982456
"174",85.1258741258741,999.818181818182,914.692307692308,0.9,11.1111111111111
"175",301.125661375661,1380.51851851852,1079.39285714286,0.933333333333333,1.78571428571429
"176",334.467980295567,1287.57142857143,953.103448275862,0.95,0
"177",164.769230769231,979,814.230769230769,0.833333333333333,10
"178",6.29100529100538,687.809523809524,681.518518518518,0.883333333333333,9.43396226415094
"179",33.2413793103449,1172,1138.75862068966,0.966666666666667,3.44827586206896
"180",353.104285714286,1155.64,802.535714285714,0.883333333333333,0
