"Participant","Sex","Age","NativeLanguage","EducationLevel","VGexp","Handedness","Inclusion","antisaccade","categoryswitch","colorshape","dualnback","keeptrack","lettermemory","stopsignal","stroop","numberletter","SF","Flight","Bonus","Mine","Fortress","SF_mono_01","SF_multi_01","SF_mono_02","SF_multi_02","SF_mono_03","SF_multi_03","SF_mono_04","SF_multi_04","SF_mono_05","SF_multi_05","keeptrack_asin","dualnback_asin","lettermemory_asin","zscore_antisaccade","zscore_categoryswitch","zscore_colorshape","zscore_dualnback","zscore_keeptrack","zscore_lettermemory","zscore_stopsignal","zscore_stroop","zscore_numberletter","zscore_SF","zscore_inhibition","zscore_WM","zscore_shifting","zscore_EF"
122,"man",22,"french",18,3,"right-handed",1,394.258426966292,35.4444444444445,76.2526542324247,0.941666666666667,0.857142857142857,0.833333333333333,181.192307692308,84.3076923076923,281.075366568915,3170,-50,650,820,1750,2250,1340,4000,2870,4000,2920,4250,3170,4750,3130,1.18319964013972,1.36346742528384,1.15026199151093,0.996768302022022,1.33980044399704,0.439872357409089,0.888088345563927,0.248556190300274,0.349447756183035,0.58948810046275,0.152788549777938,0.531233614631362,1.34285320319645,0.579681650754237,0.495364097349079,0.770302138679163,0.615115962260826
123,"man",21,"french",14,3.5,"right-handed",1,408.704545454545,36.506734006734,114.673913043478,0.958333333333333,0.928571428571429,0.916666666666667,212.962962962963,144.331908831909,319.923913043478,1320,-240,300,760,500,265,960,195,-90,230,1320,665,820,1080,550,1.30024656381632,1.41066464910998,1.27795355506632,0.771391347593612,1.33049404810336,0.0912865107781969,1.29480609627038,0.964351902838182,0.837613541811805,-0.110822882877396,-0.558106284494629,0.369565194516488,-0.102981497133246,0.0341540600738626,1.03225718030679,0.597115251132682,0.554508830504444
124,"woman",21,"french",16,6.5,"left-handed",1,507.081395348837,117.846666666667,57.9856910569105,0.941666666666667,0.714285714285714,0.916666666666667,197.807692307692,28.5559440559441,184.076791076791,1520,-600,150,970,1000,1500,1110,2115,350,2750,1520,2750,800,2750,285,1.00685368543427,1.36346742528384,1.27795355506632,-0.763406725221981,0.617899627362973,0.605603648391155,0.888088345563927,-0.829880340422405,0.837613541811805,0.223240182708222,0.813082546582416,0.934893670831222,0.0533249569564511,0.0909720013562189,0.298607182317776,0.719465648861783,0.369681610845259
125,"woman",20,"french",16,3.5,"right-handed",1,453.670454545455,191.533333333333,8.91898527004912,0.925,0.928571428571429,0.916666666666667,166.811320754717,186.607085346216,385.027777777778,485,-895,200,680,500,-375,355,-1025,-575,365,-30,495,0,365,485,1.30024656381632,1.32476043658762,1.27795355506632,0.0698686754478133,-0.0276468567870942,1.05077279972519,0.554534417961298,0.964351902838182,0.837613541811805,0.906483863309617,-1.05879094715669,0.0986351363775471,-0.755560942957733,-0.0274794694664188,0.785499954203762,0.373920359771881,0.377313614836408
126,"man",22,"french",15,6,"left-handed",1,430.476744186047,180.558518518518,98.5958646616541,0.908333333333333,0.892857142857143,0.75,249.407407407407,165.92,657.180214458665,2185,-85,200,570,1500,1210,1390,2465,890,2580,1455,3195,1915,3600,2185,1.23732315454306,1.29098701108241,1.0471975511966,0.431718663522375,0.068500159198185,0.237158360914928,0.263495018997222,0.579546346559658,-0.0445683563584275,-0.914156793013889,-0.813784132234789,-1.03392858765834,0.573043916804695,-0.432074087242101,0.266157669732817,-0.242756689181741,-0.136224368897008
127,"man",20,"french",15,6,"left-handed",1,443.903614457831,66.7289562289562,93.1258662369057,0.783333333333333,0.678571428571429,0.666666666666667,200.679245283019,123.993311036789,126.782590051458,2490,-100,300,1040,1250,1430,1180,1315,1395,765,805,1715,2375,1565,2490,0.968001774042632,1.10292476069722,0.95531661812451,0.222243216410353,1.06572634749596,0.286786199537748,-1.3571141878328,-1.06747762811253,-0.39582983854698,0.159943405517668,-0.317226770422755,1.17332377445362,0.811411259291483,0.0216532838350886,-0.940140551497437,0.841945440495774,-0.0255139423888579
128,"woman",20,"french",15,6.5,"right-handed",1,378.151162790698,158.107142857143,63.0087614496217,0.933333333333333,0.928571428571429,0.666666666666667,216.471698113208,-44.5723076923077,367.928266178266,1310,-1260,500,820,1250,1195,500,5,505,800,1130,725,740,1150,1310,1.30024656381632,1.34334645746675,0.95531661812451,1.2480611421729,0.265189835610016,0.560030668751403,0.714697749482393,0.964351902838182,-0.39582983854698,-0.188164874800924,1.6791745910532,0.169794839272459,-0.110796819837731,0.91302361947506,0.427739937924531,0.331671781211293,0.557478446203628
129,"man",22,"french",17,6,"right-handed",1,444.46511627907,94.2273307790549,138.121568627451,0.916666666666667,0.785714285714286,0.833333333333333,242.074074074074,185.980072463768,607.458973233875,1805,-155,200,1010,750,965,1680,1465,400,1025,1645,745,1805,1565,1350,1.08952095285255,1.30738282468938,1.15026199151093,0.213483107563139,0.824821448228905,-0.12144782240553,0.404784440082555,-0.324332020769649,0.349447756183035,-0.752510335486429,-1.05136494070519,-0.827013394055775,0.27606165403427,-0.530130722876162,0.143300058498647,-0.0412132560774667,-0.142681306818327
130,"man",23,"french",17,3,"right-handed",1,428.488636363636,153.840659340659,98.7668848005927,0.925,0.821428571428571,0.25,297,228.287692307692,240.308130699088,2690,0,200,990,1500,1700,545,2750,1500,2465,1070,2965,2065,4000,2690,1.13450940007873,1.32476043658762,0.523598775598299,0.462735554769297,0.302567200584465,0.235606740750268,0.554534417961298,-0.0492069971747833,-2.04629032237797,-1.96322597444216,-1.55243384487454,0.700886670244158,0.967717713381181,-1.0176414215158,-0.513654300530485,0.41302020385963,-0.372758506062219
131,"woman",28,"french",14,5.5,"right-handed",1,524.707865168539,159.981481481481,115.762183468705,0.825,0.571428571428571,0.166666666666667,176.018867924528,-45.3782051282051,217.038819026791,30,-1240,250,770,250,-870,-2500,-1215,30,-1580,-485,-1075,-330,-850,-380,0.857071947850131,1.157894280365,0.420534335283966,-1.03840101441593,0.248769324766154,0.0814129231009503,-0.883419390040252,-1.74586447918905,-2.44030643491943,0.703524674784571,1.68871921083015,0.797722026946218,-1.11115812601179,0.451280957066264,-1.68986343471624,0.375968091604441,-0.287538128681846
132,"woman",25,"french",14,2,"right-handed",1,502.825581395349,269.42619047619,265.278426836322,0.8,0.714285714285714,0.833333333333333,206.716981132075,14.1195652173913,409.50701754386,810,-470,200,830,250,-330,-395,-430,-590,-530,135,230,120,125,810,1.00685368543427,1.12432242738401,1.15026199151093,-0.697010870291744,-0.710042496916135,-1.27510812519894,-1.17272175625089,-0.829880340422405,0.349447756183035,0.0268554130422361,0.984059324559826,-0.00323534212766408,-0.501562955061975,0.104634622436773,-0.551051446830087,-0.662795321414245,-0.369737381935853
133,"woman",24,"french",15,10,"right-handed",1,420.267441860465,134.552727272727,99.6900383141763,0.808333333333333,0.75,0.5,240,-5.7180952380952,292.703333333333,90,-1300,200,690,500,360,-25,-480,-280,-280,-485,225,-235,-685,90,1.0471975511966,1.13530018353838,0.785398163397448,0.590996151579086,0.471542909436979,0.227231214828919,-1.07812194869957,-0.583159066314694,-1.0454293393682,-0.706792145478663,1.21900600372504,0.482843772885736,-1.06426618978489,0.367736669941822,-0.902236784794152,0.393872632383878,-0.0468758274894842
134,"man",21,"french",15,6.5,"right-handed",1,382.528735632184,117.448148148148,212.952113429641,0.866666666666667,0.714285714285714,0.833333333333333,221.754716981132,88.0357142857143,507.585749385749,1330,-350,200,980,500,915,1330,1500,1330,2000,1010,2250,910,1650,1190,1.00685368543427,1.21914613830565,1.15026199151093,1.17976570104074,0.621390926944516,-0.800365422216654,-0.355587117956164,-0.829880340422405,0.349447756183035,-0.304616868216927,0.108635844091872,-0.411390474370019,-0.0951661744287614,0.327928225638563,-0.278673234065178,-0.196788323214052,-0.0491777772135557
135,"woman",21,"french",15,4.5,"right-handed",1,564.488636363636,465.332307692308,115.150549450549,0.891666666666667,0.607142857142857,0.75,193.481481481481,44.1153846153846,410.682786885246,760,-540,500,550,250,-850,-2280,-305,-885,-750,-195,-80,-1435,-10,760,0.893378412739926,1.26052180642484,1.0471975511966,-1.65902925196326,-2.42631642968132,0.0869621156220925,0.000963909990026824,-1.52383376629883,-0.0445683563584275,0.318601544695583,0.628804824049966,-0.00812831211216125,-0.540639568584399,-0.237207627739238,-0.522479404222411,-0.782494208723795,-0.514060413561815
137,"woman",22,"french",16,3,"right-handed",1,444.215909090909,180.441025641026,174.192712154561,0.866666666666667,0.892857142857143,1,142.88679245283,293.103076923077,317.02606255012,125,-645,150,620,0,-525,-1055,-120,-530,-325,-285,345,125,395,-325,1.23732315454306,1.21914613830565,1.5707963267949,0.217371041691262,0.0695294785772357,-0.448711699083217,-0.355587117956164,0.579546346559658,1.95715360966112,1.43384503349357,-2.32007272085849,0.381624613812833,-1.03691256031919,-0.222952215224553,0.727037612754869,0.000814131102283936,0.168299842877533
139,"man",20,"french",15,4.5,"right-handed",1,396.25,84.4655172413793,13.6524154589372,0.9,0.892857142857143,1,247.792452830189,-28.5654545454545,83.4647221127316,1420,-50,300,420,750,1250,520,965,1365,1200,1420,1750,625,1250,880,1.23732315454306,1.27540813090181,1.5707963267949,0.965697349279675,0.91034172880669,1.00782764850107,0.129245446841858,0.579546346559658,1.95715360966112,-0.87855883576729,1.48959795225665,1.3535912981558,-0.0248282700883975,0.525578821923011,0.888648467687543,1.09058689182119,0.834938060477247
140,"man",22,"french",16,4,"right-handed",1,399.795454545455,361.115384615385,205.889090909091,0.825,0.642857142857143,0.583333333333333,174.264150943396,196.877995642702,621.064285714286,2195,-435,450,930,1250,1700,1320,2065,1395,2425,880,1500,2195,2350,2060,0.930274014115472,1.157894280365,0.869122203007293,0.910383961938377,-1.51330365105226,-0.736284500318523,-0.883419390040252,-1.29820021313436,-0.72535172081492,0.742203372597745,-1.18043413545391,-0.883631969870894,0.58085923950918,0.15738439969407,-0.968990441329845,-1.04440670708056,-0.618670916238778
142,"man",25,"french",17,9,"right-handed",1,436.314606741573,152.080901856764,125.309803921569,0.891666666666667,0.75,0.5,205.5,328.065714285714,1366.86830357143,3025,-35,950,860,1250,1565,445,2115,2290,1580,3025,3315,1345,4115,1920,1.0471975511966,1.26052180642484,0.785398163397448,0.340640933251368,0.317983900892325,-0.00521009399589061,0.000963909990026824,-0.583159066314694,-1.0454293393682,0.0536809615255576,-2.7341515665793,-3,1.22953102398142,-0.779943223934126,-0.542541498564288,-0.895742064367855,-0.739408928955423
143,"woman",27,"french",16,1,"right-handed",1,536.816091954023,269.790450928382,325.393258426966,0.925,0.75,0.583333333333333,323.666666666667,39.1904761904763,897.493439037726,-885,-1245,0,110,250,-300,-1750,-655,-1605,-65,-1195,755,-1400,845,-885,1.0471975511966,1.32476043658762,0.869122203007293,-1.22730402519076,-0.713233671993862,-1.82051397897772,0.554534417961298,-0.583159066314694,-0.72535172081492,-2.55103127454205,0.68713281500542,-2.03399327156733,-1.82626015347216,-1.03040082824246,-0.251325456389439,-1.52258030751297,-0.93476886404829
144,"man",22,"french",16,6,"right-handed",1,513.530120481928,11.2002652519893,40.1739130434783,0.916666666666667,1,1,175.924528301887,31.2592592592592,138.601960784314,3640,-350,800,940,2250,3700,3360,4245,3095,5330,3640,4880,2205,5165,400,1.5707963267949,1.30738282468938,1.5707963267949,-0.864014651954953,1.55219632708933,0.767205165648772,0.404784440082555,2.61888800071352,1.95715360966112,0.705604174666989,0.781065921881086,1.12413740413771,1.71017337030724,0.207551814864374,1.6602753501524,1.1478462989586,1.00522448799179
145,"woman",26,"french",16,6,"right-handed",1,463.941176470588,153.829230769231,55.9629629629629,0.808333333333333,0.892857142857143,0.583333333333333,193,121.791666666667,205.001214329083,-770,-1630,100,510,250,-2270,-905,-1905,-770,-1485,-2025,-1650,-1100,-625,-950,1.23732315454306,1.13530018353838,0.869122203007293,-0.0903670327910372,0.302667322824185,0.623955321578135,-1.07812194869957,0.579546346559658,-0.72535172081492,0.329214695947377,-0.291151667734933,0.847816578996449,-1.73638394237058,-0.0174346681928646,-0.407975774318276,0.591479741132923,0.0553564328739275
146,"man",23,"french",17,9,"right-handed",1,425.022988505747,43.5866666666666,241.363837312113,0.8,0.642857142857143,0.416666666666667,233.038461538462,36.2083333333334,253.277597402597,2115,-485,400,700,1500,2000,1930,2200,2010,2750,2115,2680,1940,3250,1785,0.930274014115472,1.12432242738401,0.701674123787604,0.516803861073686,1.26846891053928,-1.05813742475618,-1.17272175625089,-1.29820021313436,-1.36550695792148,-0.553341050308367,0.722451725854518,0.646914169804234,0.518336657873301,0.228638178873279,-1.27880964243558,0.285748551862444,-0.254807637233284
148,"man",24,"french",17,2.5,"right-handed",1,417.697674418605,329.972148541114,125.413171355499,0.875,0.571428571428571,0.75,165.884615384615,93.4245014245014,381.117741935484,1470,-150,200,920,500,310,-690,1215,-185,1080,380,1980,1470,1350,710,0.857071947850131,1.23246031474537,1.0471975511966,0.631087637752805,-1.24046722809739,-0.00614791918917103,-0.240853422728198,-1.74586447918905,-0.0445683563584275,0.926910950616254,0.044813920845067,0.114906770057075,0.0142483434340268,0.534270836404709,-0.677095419425224,-0.377236125743162,-0.173353569587892
149,"woman",26,"french",19,2,"right-handed",1,506.37037037037,492.610248447205,133.161791928915,0.825,0.75,0.75,275.339622641509,248.153846153846,484.974528301887,-1330,-2390,100,460,500,-1975,-1740,-300,-1370,-1470,-2820,-1165,-1640,-1415,-1330,1.0471975511966,1.157894280365,1.0471975511966,-0.752313873927723,-2.66529017548577,-0.0764490895930075,-0.883419390040252,-0.583159066314694,-0.0445683563584275,-1.48577280143649,-1.78771798457501,-0.317293764937412,-2.17404201382174,-1.34193488664641,-0.503715604237791,-1.01967767667206,-0.955109389185421
150,"woman",25,"french",17,4.5,"right-handed",1,375.047058823529,139.244708994709,65.5546265328874,0.941666666666667,0.785714285714286,0.75,189.037037037037,128.029761904762,180.122205663189,2765,-735,550,950,2000,2260,1850,3630,1195,1945,2765,2225,2005,3015,1290,1.08952095285255,1.36346742528384,1.0471975511966,1.29648892565803,0.430437884045838,0.536932713012303,0.888088345563927,-0.324332020769649,-0.0445683563584275,0.41656909471222,-0.365032343523061,0.951350697774173,1.02633263366482,0.449341892282398,0.173062656145284,0.639573764944105,0.420659437790595
151,"woman",22,"french",16,5.5,"right-handed",1,435.566666666667,79.6428571428571,148.666367598052,0.925,0.785714285714286,0.416666666666667,232.884615384615,26.7101449275362,334.568926974665,2005,-85,800,790,500,950,770,815,2005,965,1615,710,1315,1400,1390,1.08952095285255,1.32476043658762,0.701674123787604,0.352309704784313,0.952591587725334,-0.217117974567802,0.554534417961298,-0.324332020769649,-1.36550695792148,-0.549949865884695,0.834943207853365,0.308619895922998,0.432368108123967,0.212434348917661,-0.378434853576609,0.34803116969351,0.0606768883448541
152,"man",23,"french",16,6.5,"right-handed",1,474.795454545455,103.333333333333,21.0705882352941,0.858333333333333,0.607142857142857,0.75,225.11320754717,51.1666666666667,333.087878787879,1910,-100,650,860,500,580,1365,1500,1910,1450,1285,1500,1850,1750,1150,0.893378412739926,1.20623764232681,1.0471975511966,-0.259706924127373,0.745046528294374,0.940524542936068,-0.466824898992945,-1.52383376629883,-0.0445683563584275,-0.378647064031398,0.545293196984697,0.314783285346808,0.358122542431361,-0.0310202637246914,-0.678409007216735,0.66678478552575,-0.0142148284718921
153,"man",21,"french",16,4.5,"right-handed",1,361.117647058824,-50.8311111111111,6.52574484339192,0.925,0.892857142857143,0.833333333333333,181.62962962963,34.6183574879227,240.072281167109,2350,-150,400,850,1250,1150,1310,2150,2340,1950,1880,2750,2315,3250,2350,1.23732315454306,1.32476043658762,1.15026199151093,1.51380462904655,2.09563435637806,1.07248603261067,0.554534417961298,0.579546346559658,0.349447756183035,0.579848344739957,0.741282552487042,0.701868159249026,0.701996741428695,0.944978508757848,0.49450950690133,1.28999618274592,0.909828066135033
154,"woman",22,"french",17,3,"right-handed",1,438.136363636364,91.4285714285714,46.9299712568592,0.916666666666667,0.785714285714286,0.666666666666667,279.943396226415,96.2008547008547,410.061764705882,-285,-1275,100,390,500,-1840,-870,-1255,-310,-350,-1235,-250,-380,140,-285,1.08952095285255,1.30738282468938,0.95531661812451,0.312219318061736,0.849340528008423,0.705909249141178,0.404784440082555,-0.324332020769649,-0.39582983854698,-1.58725239569902,0.0119322721278531,-0.00554392521213113,-1.35734079120307,-0.421033601836478,-0.105125806411358,0.51656861731249,-0.00319693031178224
155,"woman",21,"french",16,2,"right-handed",1,698.75,181.34962962963,101.636052760137,0.908333333333333,0.821428571428571,0.916666666666667,233.851851851852,203.286324786325,199.747767857143,1220,-420,250,890,500,230,200,1150,1000,-270,1220,775,480,950,-385,1.13450940007873,1.29098701108241,1.27795355506632,-3,0.061569475270513,0.209575544135329,0.263495018997222,-0.0492069971747833,0.837613541811805,-0.571270367955638,-1.25633097090335,0.869678822718559,-0.181134724178095,-1.60920044628633,0.350633854544748,0.380274614041467,-0.292763992566705
157,"woman",21,"french",15,3.5,"right-handed",1,364.732558139535,228.476923076923,23.8267020335986,0.916666666666667,0.892857142857143,0.916666666666667,163.094339622642,10.9404186795491,104.847936687394,1640,-50,250,940,500,700,770,900,325,1200,1130,1200,1390,1280,1640,1.23732315454306,1.30738282468938,1.27795355506632,1.45740763558684,-0.351298414792032,0.915519056610965,0.404784440082555,0.579546346559658,0.837613541811805,0.988416158677302,1.02171144202205,1.26460494394236,0.14710882941027,1.15584507876206,0.607314776151339,0.609608528587096,0.790922794500166
158,"woman",22,"french",17,1,"right-handed",1,432.941860465116,232.269230769231,82.6822642582848,0.891666666666667,0.892857142857143,0.833333333333333,195.77358490566,129.846560846561,310.509533898305,-900,-2160,500,510,250,-1220,-1925,-705,-1090,-1595,-1160,-2100,-900,-490,-1160,1.23732315454306,1.26052180642484,1.15026199151093,0.393259862305962,-0.384521669531715,0.381538218348395,0.000963909990026824,0.579546346559658,0.349447756183035,0.268077399403978,-0.386549542037692,0.408743180332743,-1.83798313752889,0.0915959065574158,0.30998600424424,0.135253243049808,0.178945051283821
159,"woman",24,"other",17,6,"right-handed",1,416.711111111111,283.409961685824,-7.38620268620269,0.9,0.785714285714286,0.583333333333333,223.169811320755,208.388148148148,324.463481436397,320,-1410,400,830,500,120,-585,-55,-1255,195,-60,70,-920,355,320,1.08952095285255,1.27540813090181,0.869122203007293,0.646479220881146,-0.832550065081405,1.19870542671582,0.129245446841858,-0.324332020769649,-0.72535172081492,-0.335809366453367,-1.31675424809561,0.350673757984438,-0.884513767581733,-0.335361464555945,-0.306812764914237,0.23894303987295,-0.134410396532411
161,"woman",34,"french",16,4,"right-handed",1,549.781609195402,165.89010989011,207.923395445135,0.833333333333333,0.857142857142857,0.583333333333333,169.603773584906,84.0270655270656,606.548269581057,1460,-300,350,910,500,130,285,580,335,315,370,1465,1460,1615,570,1.18319964013972,1.16954918487654,0.869122203007293,-1.4295818059543,0.197005627643115,-0.754741203480938,-0.782984318581555,0.248556190300274,-0.72535172081492,0.844930666789717,0.156112143824777,-0.82322349625766,0.00643302072954193,-0.142846331779937,-0.419926616365401,-0.460319690698494,-0.341030879614611
162,"woman",20,"french",15,4.5,"right-handed",1,420.988888888889,122.986206896552,124.296511627907,0.85,0.857142857142857,0.75,171.192307692308,90.5454545454545,315.968867924528,470,-1170,650,740,250,-1450,-1730,-1885,-750,-850,470,-810,-780,-455,195,1.18319964013972,1.19369195874213,1.0471975511966,0.579740703675911,0.57287367795263,0.00398323706615965,-0.574936177474755,0.248556190300274,-0.0445683563584275,0.809915088000205,0.0789118178683002,0.38602413452554,-0.76728392701446,0.489522536514805,-0.123649447844303,0.32096034984811,0.228944479506204
164,"man",29,"french",17,6,"right-handed",1,499,117.793103448276,40.6025369978858,0.908333333333333,0.964285714285714,0.833333333333333,255.509433962264,172.019841269841,409.5,1590,-150,550,940,250,595,20,450,270,1250,1590,1200,155,1500,1280,1.38067072344843,1.29098701108241,1.15026199151093,-0.637327164630403,0.618368878434791,0.763316374686242,0.263495018997222,1.45618258783917,0.349447756183035,-1.04866192614996,-0.886027401696925,-0.00320613858385386,0.108032215887845,-0.857338830825762,0.689708454339808,0.45949303817906,0.0972875538977019
165,"woman",28,"french",16,4.5,"right-handed",1,394.804597701149,325.594202898551,76.9634387351779,0.841666666666667,0.928571428571429,0.833333333333333,180.62962962963,85.5833333333334,1195.19355766465,1970,-50,650,870,500,530,960,550,510,600,1110,1115,1970,850,1110,1.30024656381632,1.18147281448264,1.15026199151093,0.988247376700795,-1.20211337732353,0.433423598952662,-0.680233533249033,0.964351902838182,0.349447756183035,0.601891043493702,0.137680537245221,-3,0.40501447865827,0.575939652479906,0.211188708590728,-1.25622992612362,-0.156367188350996
167,"woman",24,"other",17,4.5,"left-handed",1,391.103448275862,32.2685185185185,14.9677902621723,0.925,0.857142857142857,0.666666666666667,497.622641509434,36.6766666666666,375.944578961528,1740,-50,0,1040,750,1250,530,1500,1235,1150,1370,1700,1030,1700,1740,1.18319964013972,1.32476043658762,0.95531661812451,1.04598979284074,1.36762376547631,0.995893603297671,0.554534417961298,0.248556190300274,-0.39582983854698,-3,0.716905035424166,0.136434913601489,0.225262056455118,-0.412368390578365,0.135753589904864,0.833317427458489,0.185567542261663
168,"man",29,"french",18,3.5,"right-handed",1,389.477272727273,272.286206896552,174.178472130279,0.958333333333333,0.892857142857143,0.833333333333333,233.811320754717,83.8963636363636,669.854206198608,2890,-190,150,680,2250,2010,2890,3385,705,2810,1245,3105,1930,3635,2145,1.23732315454306,1.41066464910998,1.15026199151093,1.07136010202137,-0.735098231261238,-0.44858250313613,1.29480609627038,0.579546346559658,0.349447756183035,-0.570376953191332,0.157660107368662,-1.08667146756215,1.12402416747088,0.219547752066232,0.741266733004356,-0.756784067319839,0.0680101392502496
169,"man",21,"french",15,4.5,"right-handed",1,443.602272727273,153.580049261084,96.0915943677998,0.916666666666667,0.964285714285714,0.833333333333333,159.222222222222,47.0324074074074,179.413725490196,5160,-100,850,910,3500,3200,3185,5000,3810,5650,3850,6400,4810,6350,5160,1.38067072344843,1.30738282468938,1.15026199151093,0.226944512577249,0.304850326259897,0.259878938209617,0.404784440082555,1.45618258783917,0.349447756183035,1.0737680760739,0.59425716055039,0.954299041551346,2.89810242138894,0.631656583067178,0.736804928034919,0.50634276867362,0.624934759925239
170,"man",23,"french",16,6,"right-handed",1,416.56976744186,330.443167305236,106.334811529934,0.958333333333333,0.821428571428571,0.916666666666667,237.481481481481,11.0057142857144,316.228389154705,3335,-35,400,970,2000,2045,1400,3330,2210,3830,2390,3750,2365,2880,3335,1.13450940007873,1.41066464910998,1.27795355506632,0.648684353403729,-1.24459368028884,0.166944957460933,1.29480609627038,-0.0492069971747833,0.837613541811805,-0.651277200469219,1.02093811565793,0.384944135630435,1.47180602782045,0.339448422864146,0.694404213635799,-0.230901529065826,0.267650369144707
171,"man",22,"french",16,2,"right-handed",1,493.16091954023,38.5222222222222,-14.4302907369845,0.916666666666667,0.964285714285714,1,298.056603773585,161.297777777778,270.46131147541,1560,-50,0,860,750,915,1145,740,840,1615,905,1325,-1025,1060,1560,1.38067072344843,1.30738282468938,1.5707963267949,-0.546230433577317,1.3128369686043,1.26261456121346,0.404784440082555,1.45618258783917,1.95715360966112,-1.98651637312536,-0.759040995365826,0.575404057896279,0.0845862477743906,-1.0972626006895,1.27270687919428,1.05028519590468,0.408576491469819
172,"man",23,"french",17,8,"right-handed",1,394.704545454545,250.266666666667,63.9541624106231,0.9,0.964285714285714,0.833333333333333,270.301886792453,49.7037037037037,286.480780101752,2330,-100,250,930,1250,1250,1045,2200,1150,3000,2080,3200,2330,3150,2315,1.38067072344843,1.27540813090181,1.15026199151093,0.989808312992552,-0.542191733776347,0.551453297665853,0.129245446841858,1.45618258783917,0.349447756183035,-1.3747275077148,0.56261975072127,0.508738959226597,0.686366096019726,0.0592335186663393,0.644958596954687,0.172666841038701,0.292286318886576
174,"man",24,"french",17,7,"right-handed",1,399.666666666667,85.1258741258741,134.835515976951,0.925,0.75,0.666666666666667,292.481481481481,9.51851851851859,698.784457478006,2970,-350,650,670,2000,3250,2780,2400,2350,3450,2090,3465,2970,3865,2590,1.0471975511966,1.32476043658762,0.95531661812451,0.912393208914452,0.904556542905985,-0.0916343420382832,0.554534417961298,-0.583159066314694,-0.39582983854698,-1.86362563192522,1.03855166981444,-1.2070648527028,1.18654674910676,0.0291064156012239,-0.141484828966792,-0.131380883945033,-0.0812530991035337
175,"woman",19,"french",15,3,"right-handed",1,481.779069767442,301.125661375661,82.5231157186887,0.95,0.75,0.833333333333333,167.924528301887,97.1644444444445,247.637627118644,1805,-275,1200,630,250,930,770,630,790,1100,-275,480,830,780,1805,1.0471975511966,1.38562501074904,1.15026199151093,-0.368659784434534,-0.987751924065837,0.382982130654548,1.07902930757237,-0.583159066314694,0.349447756183035,0.881945764696953,0.000520028691078783,0.670384934299852,0.27606165403427,0.171268669651166,0.281772665813569,0.0218717136295208,0.158304349698085
176,"man",23,"french",17,2.5,"right-handed",1,408.27380952381,334.467980295567,11.4561056920608,0.866666666666667,0.857142857142857,0.833333333333333,242.981132075472,9.74461538461537,779.361293859649,1305,-555,300,810,750,1400,1305,1260,475,850,-745,3000,805,1945,750,1.18319964013972,1.21914613830565,1.15026199151093,0.778111350085,-1.27985384325731,1.02775418196827,-0.355587117956164,0.248556190300274,0.349447756183035,-0.77250434176342,1.03587389901691,-1.5423857596048,-0.114704481189974,0.347160302446163,0.0808056095090483,-0.598161806964614,-0.0567319650031344
178,"man",20,"french",16,6,"left-handed",1,395.211111111111,6.29100529100538,48.3020833333333,0.891666666666667,0.678571428571429,0.666666666666667,281.555555555556,128.031468531469,549.557142857143,2355,-135,350,1140,1000,1000,750,1500,1470,1950,2330,1800,2355,2600,1420,0.968001774042632,1.26052180642484,0.95531661812451,0.981905274886661,1.59520486107456,0.693460441771217,0.000963909990026824,-1.06747762811253,-0.39582983854698,-1.62278873813432,-0.365052555900336,-0.586054637853792,0.705904402780938,-0.335312006382665,-0.48744785222316,0.567536888330662,-0.0850743234250544
179,"man",23,"french",17,2,"right-handed",1,417.977011494253,33.2413793103449,238.096861681519,0.75,0.928571428571429,0.583333333333333,248.88679245283,24.1643356643357,293.054402515723,1395,-325,400,820,500,240,745,895,1095,665,1395,950,1070,1250,925,1.30024656381632,1.06200468763857,0.869122203007293,0.626729640868058,1.35910082785217,-1.02849702510885,-1.70973916709999,0.964351902838182,-0.72535172081492,-0.902681034403454,0.865094416133148,0.48138279673042,-0.0443665768496097,0.196381007532584,-0.49024632835891,0.270662199824579,-0.00773437366724898
180,"man",20,"french",14,4,"right-handed",1,502.61797752809,353.104285714286,169.057031576019,0.883333333333333,0.75,0.666666666666667,188.115384615385,86.8772727272727,290.211147540984,3460,-150,950,1160,1500,2500,1960,2500,3300,3250,2490,3115,3260,4200,3460,1.0471975511966,1.24623145923122,0.95531661812451,-0.693771998385188,-1.44312084914622,-0.40211703722425,-0.12218184724377,-0.583159066314694,-0.39582983854698,0.436884801398355,0.122355808589377,0.49321501650345,1.56949756162652,-0.044843796132485,-0.367056917368481,-0.450674289955674,-0.287525001152214
